arm,km,layer,x,y,bed_raw,bed,bed_env,status_L,d_L,lon_L,lat_L,z_L,slope_L,sig_L,stage_L,flags_L,status_R,d_R,lon_R,lat_R,z_R,slope_R,sig_R,stage_R,flags_R,stage,stage_n,width,Rc,turn_deg,outer,dh,dh_sig,v_super,v_lo,v_hi,v_quality,A,Q,Fr,valid_frac,changed_L,changed_R,d_pre_L,d_pre_R,d_start_L,d_start_R,d_last_L,d_last_R,prebare_L,prebare_R,outlier_L,outlier_R,dem_src_L,dem_src_R,bridged
main,6.90,s2,351449.4,3134397.2,2991.1665,2991.1665,2991.1665,truncated,,,,,,,,,truncated,,,,,,,,side-valley,,0,,467.9,35.36,,,,,,,,,,,0.56,,,,,,,,,,,,,,,0
main,6.90,s2chg,351449.4,3134397.2,2991.1665,2991.1665,2991.1665,truncated,,,,,,,,,truncated,,,,,,,,side-valley,,0,,467.9,35.36,,,,,,,,,,,0.56,,,,,,,,,,,,,,,0
main,7.00,s2,351495.5,3134484.3,2974.1926,2974.1926,2974.1926,truncated,,,,,,,,side-valley,truncated,,,,,,,,,,0,,2213.8,7.37,,,,,,,,,,,0.74,,,,,0.00,0.00,50.00,0.00,,,,,,,0
main,7.00,s2chg,351495.5,3134484.3,2974.1926,2974.1926,2974.1926,truncated,,,,,,,,side-valley,truncated,,,,,,,,,,0,,2213.8,7.37,,,,,,,,,,,0.74,,,,,0.00,0.00,50.00,0.00,,,,,,,0
main,7.10,s2,351489.8,3134582.7,2960.2815,2960.2815,2960.2815,truncated,,,,,,,,,truncated,,,,,,,,,,0,,1989.7,8.27,,,,,,,,,,,0.92,,,,,0.00,0.00,10.00,50.00,,,,,,,0
main,7.10,s2chg,351489.8,3134582.7,2960.2815,2960.2815,2960.2815,truncated,,,,,,,,,truncated,,,,,,,,,,0,,1989.7,8.27,,,,,,,,,,,0.92,,,,,0.00,0.00,10.00,50.00,,,,,,,0
main,7.20,s2,351529.6,3134668.6,2946.6978,2946.6978,2946.6978,truncated,,,,,,,,,truncated,,,,,,,,,,0,,762.4,20.43,,,,,,,,,,,0.89,,,,,0.00,0.00,0.00,30.00,,,,,,,0
main,7.20,s2chg,351529.6,3134668.6,2946.6978,2946.6978,2946.6978,truncated,,,,,,,,,truncated,,,,,,,,,,0,,762.4,20.43,,,,,,,,,,,0.89,,,,,0.00,0.00,0.00,30.00,,,,,,,0
main,7.30,s2,351551.9,3134764.6,2931.246,2931.246,2931.246,open,,,,,,,,side-valley,ok,435.0,85.489955,28.329968,3039.5,0.94,14.45,108.23486,,108.2,1,,297.4,50.6,,,,,,,,,,,1.00,,1,,25.00,0.00,0.00,600.0,,,0,,,,1,0
main,7.30,s2chg,351551.9,3134764.6,2931.246,2931.246,2931.246,open,,,,,,,,side-valley,ok,95.0,85.486545,28.330525,2948.7,0.22,3.76,17.456543,,17.46,1,,297.4,50.6,,,,,,,,,,,1.00,,1,,25.00,0.00,0.00,600.0,,,0,,0,,1,0
main,7.40,s2,351556.1,3134864.0,2915.8699,2915.8699,2915.8699,truncated,,,,,,,,sharp-bend,truncated,,,,,,,,sharp-bend;side-valley,,0,,203.3,84.5,,,,,,,,,,,0.69,,,,,,,,,,,,,,,0
main,7.40,s2chg,351556.1,3134864.0,2915.8699,2915.8699,2915.8699,truncated,,,,,,,,sharp-bend,truncated,,,,,,,,sharp-bend;side-valley,,0,,203.3,84.5,,,,,,,,,,,0.69,,,,,,,,,,,,,,,0
main,7.50,s2,351511.7,3134925.7,2903.4053,2903.4053,2903.4053,truncated,,,,,,,,sharp-bend;bridged-centreline,truncated,,,,,,,,sharp-bend;bridged-centreline;side-valley,,0,,217.5,80.0,,,,,,,,,,,0.55,,,,,,,,,,,,,,,1
main,7.50,s2chg,351511.7,3134925.7,2903.4053,2903.4053,2903.4053,truncated,,,,,,,,sharp-bend;bridged-centreline,truncated,,,,,,,,sharp-bend;bridged-centreline;side-valley,,0,,217.5,80.0,,,,,,,,,,,0.55,,,,,,,,,,,,,,,1
main,7.60,s2,351412.1,3134936.2,2887.6504,2887.6504,2887.6504,truncated,,,,,,,,bridged-centreline,truncated,,,,,,,,bridged-centreline;side-valley,,0,,342.8,44.83,,,,,,,,,,,0.64,,,,,20.00,,210.0,,,,,,,,1
main,7.60,s2chg,351412.1,3134936.2,2887.6504,2887.6504,2887.6504,truncated,,,,,,,,bridged-centreline,truncated,,,,,,,,bridged-centreline;side-valley,,0,,342.8,44.83,,,,,,,,,,,0.64,,,,,20.00,,210.0,,,,,,,,1
main,7.70,s2,351312.5,3134946.6,2871.9983,2871.9983,2871.9983,ok,235.0,85.482962,28.330220,3063.7,1.24,18.97,191.66577,bridged-centreline,truncated,,,,,,,,bridged-centreline,,0,,1256.6,12.74,,,,,,,,,,,0.50,1,,,,30.00,,,,0,,,,1,,1
main,7.70,s2chg,351312.5,3134946.6,2871.9983,2871.9983,2871.9983,ok,235.0,85.482962,28.330220,3063.7,1.24,18.97,191.66577,bridged-centreline,truncated,,,,,,,,bridged-centreline,,0,,1256.6,12.74,,,,,,,,,,,0.50,1,,,,30.00,,,,0,,,,1,,1
main,7.80,s2,351212.9,3134957.1,2862.8713,2862.8713,2862.8713,truncated,,,,,,,,bridged-centreline,truncated,,,,,,,,bridged-centreline,,0,,,0.00,,,,,,,,,,,0.53,,,,,,,,,,,,,,,1
main,7.80,s2chg,351212.9,3134957.1,2862.8713,2862.8713,2862.8713,truncated,,,,,,,,bridged-centreline,truncated,,,,,,,,bridged-centreline,,0,,,0.00,,,,,,,,,,,0.53,,,,,,,,,,,,,,,1
main,7.90,s2,351113.3,3134967.5,2850.084,2850.084,2850.084,truncated,,,,,,,,bridged-centreline,truncated,,,,,,,,bridged-centreline,,0,,,0.00,,,,,,,,,,,0.86,,,,,0.00,0.00,470.0,410.0,,,,,,,1
main,7.90,s2chg,351113.3,3134967.5,2850.084,2850.084,2850.084,truncated,,,,,,,,bridged-centreline,truncated,,,,,,,,bridged-centreline,,0,,,0.00,,,,,,,,,,,0.86,,,,,0.00,0.00,470.0,410.0,,,,,,,1
main,8.00,s2,351013.6,3134978.0,2835.3896,2835.3896,2835.3896,open,,,,,,,,bridged-centreline,truncated,,,,,,,,bridged-centreline,,0,,,0.00,,,,,,,,,,,0.95,,,,,0.00,0.00,600.0,380.0,,,,,,,1
main,8.00,s2chg,351013.6,3134978.0,2835.3896,2835.3896,2835.3896,open,,,,,,,,bridged-centreline,truncated,,,,,,,,bridged-centreline,,0,,,0.00,,,,,,,,,,,0.95,,,,,0.00,0.00,600.0,380.0,,,,,,,1
main,8.10,s2,350914.0,3134988.4,2825.1145,2825.1145,2825.1145,open,,,,,,,,bridged-centreline,truncated,,,,,,,,bridged-centreline,,0,,,0.00,,,,,,,,,,,0.97,,,,,0.00,0.00,600.0,390.0,,,,,,,1
main,8.10,s2chg,350914.0,3134988.4,2825.1145,2825.1145,2825.1145,ok,425.0,85.478714,28.328845,3171.3,0.95,14.71,346.2224,bridged-centreline,truncated,,,,,,,,bridged-centreline,,0,,,0.00,,,,,,,,,,,0.97,1,,115.0,,0.00,0.00,,380.0,0,,,,1,,1
main,8.20,s2,350814.4,3134998.9,2814.3218,2814.3218,2814.3218,truncated,,,,,,,,bridged-centreline,truncated,,,,,,,,bridged-centreline,,0,,,0.00,,,,,,,,,,,0.88,,,,,0.00,0.00,520.0,300.0,,,,,,,1
main,8.20,s2chg,350814.4,3134998.9,2814.3218,2814.3218,2814.3218,truncated,,,,,,,,bridged-centreline,truncated,,,,,,,,bridged-centreline,,0,,,0.00,,,,,,,,,,,0.88,,,,,0.00,0.00,520.0,300.0,,,,,,,1
main,8.30,s2,350714.8,3135009.3,2807.4773,2807.4773,2807.4773,truncated,,,,,,,,bridged-centreline,open,,,,,,,,bridged-centreline,,0,,,0.00,,,,,,,,,,,0.83,,,,,0.00,0.00,390.0,600.0,,,,,,,1
main,8.30,s2chg,350714.8,3135009.3,2807.4773,2807.4773,2807.4773,truncated,,,,,,,,bridged-centreline,open,,,,,,,,bridged-centreline,,0,,,0.00,,,,,,,,,,,0.83,,,,,0.00,0.00,390.0,600.0,,,,,,,1
main,8.40,s2,350615.1,3135019.8,2795.834,2795.834,2795.834,ok,295.0,85.475784,28.330262,3016.9,0.67,10.38,221.09717,bridged-centreline,ok,585.0,85.476598,28.338080,3080.0,0.59,9.18,284.2036,bridged-centreline;side-valley,,0,880.0,,0.00,,,,,,,,,,,0.85,1,1,105.0,55.0,0.00,0.00,,,0,0,,,1,1,1
main,8.40,s2chg,350615.1,3135019.8,2795.834,2795.834,2795.834,ok,295.0,85.475784,28.330262,3016.9,0.67,10.38,221.09717,bridged-centreline,ok,315.0,85.476345,28.335654,2903.8,0.07,4.58,107.95117,bridged-centreline;side-valley,,0,610.0,,0.00,,,,,,,,,,,0.85,1,1,105.0,55.0,0.00,0.00,,,0,0,,,1,0,1
main,8.50,s2,350515.5,3135030.2,2782.9128,2782.9128,2782.9128,truncated,,,,,,,,bridged-centreline,ok,505.0,85.475506,28.337444,3030.1,0.47,7.52,247.19824,bridged-centreline;side-valley,,0,,,0.00,,,,,,,,,,,0.92,,1,,85.0,0.00,0.00,450.0,,,0,,,,1,1
main,8.50,s2chg,350515.5,3135030.2,2782.9128,2782.9128,2782.9128,truncated,,,,,,,,bridged-centreline,ok,505.0,85.475506,28.337444,3030.1,0.47,7.52,247.19824,bridged-centreline;side-valley,,0,,,0.00,,,,,,,,,,,0.92,,1,,85.0,0.00,0.00,450.0,,,0,,,,1,1
main,8.60,s2,350415.9,3135040.7,2766.5789,2766.5789,2766.5789,ok,215.0,85.473824,28.331147,2937.6,0.62,9.65,171.02222,bridged-centreline,ok,435.0,85.474423,28.336898,2970.9,0.97,14.99,204.32837,bridged-centreline;side-valley,,0,650.0,,0.00,,,,,,,,,,,0.87,1,1,,75.0,0.00,0.00,,,0,0,,,1,1,1
main,8.60,s2chg,350415.9,3135040.7,2766.5789,2766.5789,2766.5789,ok,215.0,85.473824,28.331147,2937.6,0.62,9.65,171.02222,bridged-centreline,ok,435.0,85.474423,28.336898,2970.9,0.97,14.99,204.32837,bridged-centreline;side-valley,,0,650.0,,0.00,,,,,,,,,,,0.87,1,1,,75.0,0.00,0.00,,,0,0,,,1,1,1
main,8.70,s2,350316.3,3135051.1,2759.2864,2759.2864,2759.2864,ok,385.0,85.472648,28.329702,3014.9,0.79,12.21,255.57935,bridged-centreline,ok,395.0,85.473368,28.336622,2894.3,1.30,19.99,135.03027,bridged-centreline;side-valley,,0,780.0,,0.00,,,,,,,,,,,0.88,1,1,,135.0,0.00,0.00,,,0,0,,,1,1,1
main,8.70,s2chg,350316.3,3135051.1,2759.2864,2759.2864,2759.2864,ok,385.0,85.472648,28.329702,3014.9,0.79,12.21,255.57935,bridged-centreline,ok,395.0,85.473368,28.336622,2894.3,1.30,19.99,135.03027,bridged-centreline;side-valley,,0,780.0,,0.00,,,,,,,,,,,0.88,1,1,,135.0,0.00,0.00,,,0,0,,,1,1,1
main,8.80,s2,350216.6,3135061.6,2739.904,2739.904,2739.904,truncated,,,,,,,,bridged-centreline,ok,515.0,85.472463,28.337783,2928.4,0.48,7.63,188.51855,bridged-centreline,,0,,,0.00,,,,,,,,,,,0.79,,1,,175.0,0.00,0.00,340.0,,,0,,,,1,1
main,8.80,s2chg,350216.6,3135061.6,2739.904,2739.904,2739.904,truncated,,,,,,,,bridged-centreline,ok,515.0,85.472463,28.337783,2928.4,0.48,7.63,188.51855,bridged-centreline,,0,,,0.00,,,,,,,,,,,0.79,,1,,175.0,0.00,0.00,340.0,,,0,,,,1,1
main,8.90,s2,350117.0,3135072.0,2752.411,2739.904,2739.904,ok,275.0,85.470716,28.330856,2915.8,0.73,11.30,175.91211,bridged-centreline,ok,405.0,85.471343,28.336877,2889.6,0.72,11.22,149.67236,bridged-centreline,,0,680.0,,0.00,,,,,,,,,,,0.81,1,1,,85.0,0.00,0.00,,,0,0,,,1,1,1
main,8.90,s2chg,350117.0,3135072.0,2752.411,2739.904,2739.904,ok,275.0,85.470716,28.330856,2915.8,0.73,11.30,175.91211,bridged-centreline,ok,175.0,85.471128,28.334810,2774.8,0.33,7.73,34.91577,bridged-centreline,,0,450.0,,0.00,,,,,,,,,,,0.81,1,1,,85.0,0.00,0.00,,,0,0,,,1,0,1
main,9.00,s2,350017.4,3135082.5,2717.293,2717.293,2717.293,ok,165.0,85.469801,28.331928,2850.2,0.53,10.76,132.93848,bridged-centreline,ok,355.0,85.470278,28.336511,2813.0,0.95,14.71,95.70752,bridged-centreline,,0,520.0,,0.00,,,,,,,,,,,0.88,1,1,65.0,115.0,0.00,0.00,,,0,0,,,0,1,1
main,9.00,s2chg,350017.4,3135082.5,2717.293,2717.293,2717.293,ok,165.0,85.469801,28.331928,2850.2,0.53,10.76,132.93848,bridged-centreline,ok,205.0,85.470138,28.335163,2746.0,0.37,8.29,28.698975,bridged-centreline,,0,370.0,,0.00,,,,,,,,,,,0.88,1,1,65.0,115.0,0.00,0.00,,,0,0,,,0,0,1
main,9.10,s2,349917.8,3135092.9,2704.8816,2704.8816,2704.8816,ok,145.0,85.468803,28.332190,2863.7,0.55,11.03,158.84863,bridged-centreline,ok,375.0,85.469280,28.336773,2810.0,0.59,9.21,105.15747,bridged-centreline,,0,520.0,,0.00,,,,,,,,,,,0.93,1,1,125.0,145.0,0.00,0.00,,,0,0,,,0,1,1
main,9.10,s2chg,349917.8,3135092.9,2704.8816,2704.8816,2704.8816,ok,145.0,85.468803,28.332190,2863.7,0.55,11.03,158.84863,bridged-centreline,ok,375.0,85.469280,28.336773,2810.0,0.59,9.21,105.15747,bridged-centreline,,0,520.0,,0.00,,,,,,,,,,,0.93,1,1,125.0,145.0,0.00,0.00,,,0,0,,,0,1,1
main,9.20,s2,349818.1,3135103.4,2694.9692,2694.9692,2694.9692,ok,95.0,85.467832,28.332723,2878.2,0.77,11.90,183.23218,bridged-centreline,ok,395.0,85.468281,28.337036,2808.7,0.61,9.59,113.690674,bridged-centreline,,0,490.0,,0.00,,,,,,,,,,,1.00,1,1,,185.0,0.00,0.00,,,0,0,,,1,1,1
main,9.20,s2chg,349818.1,3135103.4,2694.9692,2694.9692,2694.9692,ok,95.0,85.467832,28.332723,2878.2,0.77,11.90,183.23218,bridged-centreline,ok,395.0,85.468281,28.337036,2808.7,0.61,9.59,113.690674,bridged-centreline,,0,490.0,,0.00,,,,,,,,,,,1.00,1,1,,185.0,0.00,0.00,,,0,0,,,1,1,1
main,9.30,s2,349718.5,3135113.8,2687.2063,2687.2063,2687.2063,ok,55.0,85.466852,28.333165,2858.3,0.70,10.93,171.08545,bridged-centreline,ok,405.0,85.467273,28.337209,2808.2,0.70,10.96,121.03784,bridged-centreline,,0,460.0,,0.00,,,,,,,,,,,1.00,1,1,,195.0,0.00,0.00,,,0,0,,,1,1,1
main,9.30,s2chg,349718.5,3135113.8,2687.2063,2687.2063,2687.2063,ok,55.0,85.466852,28.333165,2858.3,0.70,10.93,171.08545,bridged-centreline,ok,405.0,85.467273,28.337209,2808.2,0.70,10.96,121.03784,bridged-centreline,,0,460.0,,0.00,,,,,,,,,,,1.00,1,1,,195.0,0.00,0.00,,,0,0,,,1,1,1
main,9.40,s2,349618.9,3135124.3,2707.6597,2687.2063,2687.2063,ok,45.00,85.465844,28.333338,2835.5,1.22,18.74,148.26392,bridged-centreline,ok,395.0,85.466246,28.337202,2782.3,0.99,15.19,95.045654,bridged-centreline;side-valley,,0,440.0,,0.00,,,,,,,,,,,1.00,1,1,,245.0,0.00,0.00,,,0,0,,,1,1,1
main,9.40,s2chg,349618.9,3135124.3,2707.6597,2687.2063,2687.2063,ok,45.00,85.465844,28.333338,2835.5,1.22,18.74,148.26392,bridged-centreline,ok,395.0,85.466246,28.337202,2782.3,0.99,15.19,95.045654,bridged-centreline;side-valley,,0,440.0,,0.00,,,,,,,,,,,1.00,1,1,,245.0,0.00,0.00,,,0,0,,,1,1,1
main,9.50,s2,349519.3,3135134.7,2700.088,2687.2063,2687.2063,no-bare,,,,,,,,bridged-centreline,ok,415.0,85.465248,28.337464,2773.8,0.62,9.74,86.608154,bridged-centreline,,0,,,0.00,,,,,,,,,,,1.00,,1,,255.0,,40.00,,,,0,,,,1,1
main,9.50,s2chg,349519.3,3135134.7,2700.088,2687.2063,2687.2063,no-bare,,,,,,,,bridged-centreline,ok,415.0,85.465248,28.337464,2773.8,0.62,9.74,86.608154,bridged-centreline,,0,,,0.00,,,,,,,,,,,1.00,,1,,255.0,,40.00,,,,0,,,,1,1
main,9.60,s2,349419.6,3135145.2,2686.9197,2686.9197,2686.9197,no-bare,,,,,,,,bridged-centreline,ok,455.0,85.464268,28.337907,2778.8,0.55,8.66,91.8313,bridged-centreline,,0,,,0.00,,,,,,,,,,,1.00,,1,,,,70.0,,,,0,,,,1,1
main,9.60,s2chg,349419.6,3135145.2,2686.9197,2686.9197,2686.9197,no-bare,,,,,,,,bridged-centreline,ok,175.0,85.464006,28.335391,2677.0,0.51,8.02,-9.9609375,bridged-centreline,,0,,,0.00,,,,,,,,,,,1.00,,1,,,,70.0,,,,0,,,,1,1
main,9.70,s2,349320.0,3135155.6,2697.393,2686.9197,2686.9197,no-bare,,,,,,,,bridged-centreline,ok,485.0,85.463278,28.338259,2753.4,0.90,13.90,66.50049,bridged-centreline,,0,,,0.00,,,,,,,,,,,0.98,,1,,,,80.0,,,,0,,,,1,1
main,9.70,s2chg,349320.0,3135155.6,2697.393,2686.9197,2686.9197,no-bare,,,,,,,,bridged-centreline,ok,175.0,85.462988,28.335473,2681.1,0.75,11.70,-5.866455,bridged-centreline,,0,,,0.00,,,,,,,,,,,0.98,,1,,,,80.0,,,,0,,,,1,1
main,9.80,s2,349220.4,3135166.1,2710.7644,2686.9197,2686.9197,ok,25.00,85.461793,28.333849,2831.2,0.69,10.77,144.27588,bridged-centreline,ok,465.0,85.462242,28.338162,2740.0,0.47,7.46,53.082764,bridged-centreline,,0,490.0,,0.00,,,,,,,,,,,1.00,1,1,,285.0,0.00,0.00,,,0,0,,,1,1,1
main,9.80,s2chg,349220.4,3135166.1,2710.7644,2686.9197,2686.9197,ok,25.00,85.461793,28.333849,2831.2,0.69,10.77,144.27588,bridged-centreline,ok,465.0,85.462242,28.338162,2740.0,0.47,7.46,53.082764,bridged-centreline,,0,490.0,,0.00,,,,,,,,,,,1.00,1,1,,285.0,0.00,0.00,,,0,0,,,1,1,1
main,9.90,s2,349120.8,3135176.5,2704.3,2686.9197,2686.9197,ok,55.0,85.460748,28.333662,2855.0,0.92,14.18,168.07422,bridged-centreline,ok,475.0,85.461234,28.338335,2773.6,0.68,10.56,86.7251,bridged-centreline,,0,530.0,,0.00,,,,,,,,,,,1.00,1,1,,,0.00,0.00,,,0,0,,,1,1,1
main,9.90,s2chg,349120.8,3135176.5,2704.3,2686.9197,2686.9197,ok,55.0,85.460748,28.333662,2855.0,0.92,14.18,168.07422,bridged-centreline,ok,175.0,85.460954,28.335639,2691.8,0.78,12.13,4.854004,bridged-centreline,,0,230.0,,0.00,,,,,,,,,,,1.00,1,1,,,0.00,0.00,,,0,0,,,1,1,1
main,10.00,s2,349021.1,3135187.0,2689.5237,2689.5237,2686.9197,ok,185.0,85.459609,28.332577,2958.1,0.72,11.25,268.59863,bridged-centreline,ok,455.0,85.460198,28.338238,2739.7,0.74,11.48,50.137695,bridged-centreline,,0,640.0,,0.00,,,,,,,,,,,1.00,1,1,,,0.00,0.00,,,0,0,,,1,1,1
main,10.00,s2chg,349021.1,3135187.0,2689.5237,2689.5237,2686.9197,ok,185.0,85.459609,28.332577,2958.1,0.72,11.25,268.59863,bridged-centreline,ok,265.0,85.460020,28.336531,2641.9,0.08,4.60,-47.60913,bridged-centreline,,0,450.0,,0.00,,,,,,,,,,,1.00,1,1,,,0.00,0.00,,,0,0,,,1,0,1
main,10.10,s2,348921.5,3135197.4,2677.88,2677.88,2677.88,truncated,,,,,,,,bridged-centreline,ok,565.0,85.459283,28.339309,2810.2,0.98,15.16,132.2893,bridged-centreline;prebare-at-trim,,0,,,0.00,,,,,,,,,,,0.98,,1,,,0.00,0.00,140.0,,,1,,,,1,1
main,10.10,s2chg,348921.5,3135197.4,2677.88,2677.88,2677.88,truncated,,,,,,,,bridged-centreline,ok,225.0,85.458966,28.336254,2634.9,0.46,9.71,-42.983643,bridged-centreline,,0,,,0.00,,,,,,,,,,,0.98,,1,,,0.00,0.00,140.0,,,0,,,,0,1
main,10.20,s2,348821.9,3135207.9,2659.89,2659.89,2659.89,no-bare,,,,,,,,bridged-centreline,open,,,,,,,,bridged-centreline,,0,,,0.00,,,,,,,,,,,1.00,,,,,,20.00,,600.0,,,,,,,1
main,10.20,s2chg,348821.9,3135207.9,2659.89,2659.89,2659.89,no-bare,,,,,,,,bridged-centreline,ok,205.0,85.457929,28.336157,2629.7,1.08,16.54,-30.165771,bridged-centreline,,0,,,0.00,,,,,,,,,,,1.00,,1,,,,20.00,,,,0,,,,1,1
main,10.30,s2,348722.3,3135218.3,2635.6946,2635.6946,2635.6946,no-bare,,,,,,,,bridged-centreline,open,,,,,,,,bridged-centreline,,0,,,0.00,,,,,,,,,,,1.00,,,,,,30.00,,600.0,,,,,,,1
main,10.30,s2chg,348722.3,3135218.3,2635.6946,2635.6946,2635.6946,no-bare,,,,,,,,bridged-centreline,ok,545.0,85.457230,28.339295,2785.4,0.93,14.39,149.75122,bridged-centreline,,0,,,0.00,,,,,,,,,,,1.00,,1,,285.0,,30.00,,,,0,,,,1,1
main,10.40,s2,348622.6,3135228.8,2631.9768,2631.9768,2631.9768,no-bare,,,,,,,,bridged-centreline,open,,,,,,,,bridged-centreline,,0,,,0.00,,,,,,,,,,,1.00,,,,,,40.00,,600.0,,,,,,,1
main,10.40,s2chg,348622.6,3135228.8,2631.9768,2631.9768,2631.9768,no-bare,,,,,,,,bridged-centreline,ok,455.0,85.456128,28.338569,2717.0,0.46,7.36,84.98926,bridged-centreline,,0,,,0.00,,,,,,,,,,,1.00,,1,,195.0,,40.00,,,,0,,,,1,1
main,10.50,s2,348523.0,3135239.2,2602.9497,2602.9497,2602.9497,no-bare,,,,,,,,bridged-centreline,ok,525.0,85.455176,28.339281,2765.4,0.95,14.71,162.46387,bridged-centreline,,0,,,0.00,,,,,,,,,,,0.90,,1,,205.0,,30.00,,,,0,,,,1,1
main,10.50,s2chg,348523.0,3135239.2,2602.9497,2602.9497,2602.9497,no-bare,,,,,,,,bridged-centreline,ok,225.0,85.454896,28.336585,2597.1,0.99,15.26,-5.841797,bridged-centreline,,0,,,0.00,,,,,,,,,,,0.90,,1,,205.0,,30.00,,,,0,,,,1,1
main,10.60,s2,348423.4,3135249.7,2552.0405,2552.0405,2552.0405,ok,15.00,85.453664,28.334601,2637.6,0.89,13.71,85.583984,bridged-centreline,ok,475.0,85.454112,28.338915,2729.6,0.85,13.22,177.52637,bridged-centreline,,0,490.0,,0.00,,,,,,,,,,,0.86,1,1,,235.0,0.00,0.00,,,0,0,,,1,1,1
main,10.60,s2chg,348423.4,3135249.7,2552.0405,2552.0405,2552.0405,ok,15.00,85.453664,28.334601,2637.6,0.89,13.71,85.583984,bridged-centreline,ok,475.0,85.454112,28.338915,2729.6,0.85,13.22,177.52637,bridged-centreline,,0,490.0,,0.00,,,,,,,,,,,0.86,1,1,,235.0,0.00,0.00,,,0,0,,,1,1,1
main,10.70,s2,348323.8,3135260.1,2549.9023,2549.9023,2549.9023,ok,85.0,85.452581,28.334055,2667.3,0.91,14.08,117.43994,bridged-centreline,ok,405.0,85.453029,28.338368,2679.8,0.45,7.21,129.92993,bridged-centreline,,0,490.0,,0.00,,,,,,,,,,,0.82,1,1,,85.0,0.00,0.00,,,0,0,,,1,1,1
main,10.70,s2chg,348323.8,3135260.1,2549.9023,2549.9023,2549.9023,ok,85.0,85.452581,28.334055,2667.3,0.91,14.08,117.43994,bridged-centreline,ok,405.0,85.453029,28.338368,2679.8,0.45,7.21,129.92993,bridged-centreline,,0,490.0,,0.00,,,,,,,,,,,0.82,1,1,,85.0,0.00,0.00,,,0,0,,,1,1,1
main,10.80,s2,348224.1,3135270.6,2543.5486,2543.5486,2543.5486,ok,115.0,85.451535,28.333868,2661.4,0.68,10.61,117.87671,bridged-centreline,ok,375.0,85.451984,28.338182,2668.6,0.40,6.48,125.08496,bridged-centreline,,0,490.0,,0.00,,,,,,,,,,,0.87,1,1,,45.00,0.00,0.00,,,0,0,,,1,1,1
main,10.80,s2chg,348224.1,3135270.6,2543.5486,2543.5486,2543.5486,ok,115.0,85.451535,28.333868,2661.4,0.68,10.61,117.87671,bridged-centreline,ok,375.0,85.451984,28.338182,2668.6,0.40,6.48,125.08496,bridged-centreline,,0,490.0,,0.00,,,,,,,,,,,0.87,1,1,,45.00,0.00,0.00,,,0,0,,,1,1,1
main,10.90,s2,348124.5,3135281.0,2522.305,2522.305,2522.305,ok,145.0,85.450490,28.333681,2668.3,0.53,8.31,145.97241,bridged-centreline,ok,315.0,85.450910,28.337725,2645.1,0.29,4.88,122.84033,bridged-centreline,,0,460.0,,0.00,,,,,,,,,,,0.95,1,1,,,0.00,0.00,,,0,0,,,1,1,1
main,10.90,s2chg,348124.5,3135281.0,2522.305,2522.305,2522.305,ok,145.0,85.450490,28.333681,2668.3,0.53,8.31,145.97241,bridged-centreline,ok,315.0,85.450910,28.337725,2645.1,0.29,4.88,122.84033,bridged-centreline,,0,460.0,,0.00,,,,,,,,,,,0.95,1,1,,,0.00,0.00,,,0,0,,,1,1,1
main,11.00,s2,348024.9,3135291.5,2514.3716,2514.3716,2514.3716,ok,175.0,85.449445,28.333494,2651.9,1.04,16.00,137.49072,bridged-centreline,ok,285.0,85.449865,28.337538,2651.2,0.64,10.00,136.7893,bridged-centreline,,0,460.0,,0.00,,,,,,,,,,,0.96,1,1,5.00,5.00,0.00,0.00,,,0,0,,,1,1,1
main,11.00,s2chg,348024.9,3135291.5,2514.3716,2514.3716,2514.3716,ok,175.0,85.449445,28.333494,2651.9,1.04,16.00,137.49072,bridged-centreline,ok,285.0,85.449865,28.337538,2651.2,0.64,10.00,136.7893,bridged-centreline,,0,460.0,,0.00,,,,,,,,,,,0.96,1,1,5.00,5.00,0.00,0.00,,,0,0,,,1,1,1
main,11.10,s2,347925.3,3135301.9,2500.8235,2500.8235,2500.8235,ok,245.0,85.448362,28.332948,2617.2,0.47,7.51,116.4209,bridged-centreline;side-valley,ok,185.0,85.448754,28.336722,2632.0,1.96,29.86,131.12842,bridged-centreline,,0,430.0,,0.00,,,,,,,,,,,1.00,1,1,35.00,,0.00,0.00,,,0,0,,,1,1,1
main,11.10,s2chg,347925.3,3135301.9,2500.8235,2500.8235,2500.8235,ok,245.0,85.448362,28.332948,2617.2,0.47,7.51,116.4209,bridged-centreline;side-valley,ok,185.0,85.448754,28.336722,2632.0,1.96,29.86,131.12842,bridged-centreline,,0,430.0,,0.00,,,,,,,,,,,1.00,1,1,35.00,,0.00,0.00,,,0,0,,,1,1,1
main,11.20,s2,347825.6,3135312.4,2462.4084,2462.4084,2462.4084,ok,225.0,85.447363,28.333211,2685.1,0.92,14.25,222.71289,bridged-centreline;side-valley,ok,115.0,85.447671,28.336176,2553.5,1.20,21.14,91.12744,bridged-centreline,,0,340.0,,0.00,,,,,,,,,,,1.00,1,1,55.0,5.00,0.00,0.00,,,0,0,,,1,0,1
main,11.20,s2chg,347825.6,3135312.4,2462.4084,2462.4084,2462.4084,ok,225.0,85.447363,28.333211,2685.1,0.92,14.25,222.71289,bridged-centreline;side-valley,ok,115.0,85.447671,28.336176,2553.5,1.20,21.14,91.12744,bridged-centreline,,0,340.0,,0.00,,,,,,,,,,,1.00,1,1,55.0,5.00,0.00,0.00,,,0,0,,,1,0,1
